order_item_id,order_id,product_id,qty,price
190614,55871,2634,2,550
190615,256430,7510,2,4115
190616,84166,2498,4,1814
190617,208200,2256,3,1491
190618,182617,9525,3,1032
190619,159551,3808,4,2913
190620,226918,5323,1,577
190621,266257,6162,1,1383
190622,124501,4662,1,2220
190623,95426,3332,2,1608
190624,117440,1445,3,2463
190625,241417,830,1,4861
190626,261392,2951,4,1948
190627,43701,9345,4,2759
190628,293807,4635,3,4991
190629,94362,1929,2,2413
190630,186634,8407,3,1723
190631,248384,2251,4,908
190632,95171,6889,3,486
190633,268466,3842,3,492
190634,44220,567,2,3001
190635,206221,9783,1,3839
190636,253425,2358,3,690
190637,287060,4802,3,481
190638,255795,3968,3,1225
190639,13097,7240,3,3032
190640,247036,7238,3,1082
190641,7706,7250,1,3304
190642,28116,342,3,261
190643,5194,8990,1,1498
190644,218315,7180,3,4328
190645,36813,6388,2,4735
190646,217916,8682,1,187
190647,231707,4455,4,697
190648,90234,6653,2,4796
190649,239903,4377,1,4752
190650,145320,1746,1,3552
190651,296116,512,2,822
190652,264530,565,1,2416
190653,18136,2352,1,3703
190654,83385,9202,2,1824
190655,275002,3964,1,1273
190656,45890,2634,4,1554
190657,234270,8699,4,610
190658,199153,7179,4,1540
190659,166173,6988,3,1421
190660,265691,7496,2,4966
190661,195137,2527,2,2987
190662,265495,1674,4,453
190663,259716,5328,4,2747
190664,68526,5916,3,1845
190665,78609,5205,2,3177
190666,137396,6972,3,3566
190667,49137,1605,4,4831
190668,228882,1826,4,2318
190669,275531,5052,1,4073
190670,51647,5692,3,1612
190671,128550,3688,4,4370
190672,3269,1637,1,919
190673,180331,8764,2,4502
190674,45018,9907,4,1591
190675,183917,460,4,1757
190676,163111,1263,4,2661
190677,189014,9878,1,878
190678,165241,8192,2,2094
190679,168993,5530,4,3611
190680,20936,515,4,3922
190681,183561,4371,3,494
190682,121996,2693,4,2130
190683,138895,9643,1,4521
190684,247845,4436,3,299
190685,46798,4562,2,3036
190686,192690,4167,4,443
190687,28509,5276,1,2577
190688,85103,4164,2,3588
190689,237884,7406,3,4343
190690,76111,8362,2,4114
190691,289044,3824,3,3929
190692,235999,8656,1,3288
190693,3429,7961,1,3008
190694,88518,6578,3,2340
190695,229852,3998,1,116
190696,118982,5644,3,1638
190697,217681,7362,3,971
190698,172817,784,1,240
190699,33614,3114,1,440
190700,179067,40,2,3899
190701,28654,678,1,656
190702,24673,1143,2,2954
190703,121268,9129,1,2229
190704,111065,1175,4,4516
190705,216462,504,1,396
190706,98429,6014,2,723
190707,66436,6120,1,453
190708,100794,9804,1,2107
190709,237754,1801,3,1495
190710,93341,3251,2,3099
190711,113215,335,1,1970
190712,187660,2236,1,3116
190713,131997,3274,1,4398
190714,1217,3776,3,3620
190715,224651,2150,4,1080
190716,178025,9343,1,3660
190717,181851,8108,1,4297
190718,280820,712,2,1259
190719,135684,2466,4,4554
190720,254642,9969,2,2535
190721,259356,299,3,696
190722,156442,5229,4,4551
190723,241728,8869,4,628
190724,125359,6226,3,2024
190725,141906,5408,2,1440
190726,222225,7861,4,1160
190727,113110,4193,2,1469
190728,140189,295,3,737
190729,93334,9306,2,1817
190730,43197,1377,4,2425
190731,35703,9465,1,1569
190732,202165,7048,4,1080
190733,116778,9355,3,803
190734,296545,6822,1,4883
190735,182422,5151,4,4552
190736,185339,528,2,3652
190737,190470,2682,3,4124
190738,108838,4876,1,3469
190739,230570,6274,4,4915
190740,115188,6387,2,515
190741,106143,3295,2,577
190742,239398,4972,4,3594
190743,202308,3221,1,4026
190744,177028,2297,1,3058
190745,228722,9315,3,1407
190746,188844,8044,2,2049
190747,185647,7602,3,3782
190748,85765,7309,3,2914
190749,65351,3350,1,4606
190750,41637,9671,4,4532
190751,272949,8581,1,3722
190752,219382,4322,3,475
190753,18461,598,2,1130
190754,152011,8981,2,2425
190755,106101,4829,3,2876
190756,259434,1978,1,439
190757,285011,4722,3,441
190758,15224,4058,2,4745
190759,230856,3228,3,3465
190760,285263,7702,1,3675
190761,43292,1191,4,713
190762,203587,9512,1,4880
190763,166279,2767,2,613
190764,124841,7758,1,1884
190765,193798,6880,3,1235
190766,171338,5949,2,3339
190767,217651,7028,1,197
190768,118170,4247,2,141
190769,288523,7448,3,2594
190770,176186,8732,1,647
190771,293544,742,3,3851
190772,274374,4448,2,368
190773,196325,6949,1,905
190774,213607,1256,4,2043
190775,8444,5481,4,898
190776,116856,3804,3,4439
190777,60003,2770,3,747
190778,56523,9290,3,3272
190779,163971,3170,4,3830
190780,186650,537,1,3775
190781,155378,7889,3,478
190782,159589,4723,1,2257
190783,156407,9944,4,111
190784,113324,5823,1,464
190785,39834,3964,4,140
190786,421,7695,4,2453
190787,72059,7675,2,659
190788,37681,99,4,3466
190789,233752,2505,1,4378
190790,33356,4443,4,3108
190791,182210,5252,2,4350
190792,290638,6220,1,275
190793,87339,2933,3,3009
190794,106223,8324,1,3610
190795,38034,5839,2,3849
190796,16170,8550,4,3392
190797,262147,7708,1,192
190798,108723,3323,2,524
190799,145232,3258,1,4255
190800,37830,99,1,666
190801,92169,2489,3,665
190802,205017,6316,4,2445
190803,272893,4970,2,1375
190804,6657,9928,4,475
190805,98862,8654,4,1571
190806,292510,296,1,967
190807,225736,3677,2,387
190808,273428,6373,1,3533
190809,107749,3714,4,1848
190810,33408,7593,1,2440
190811,31312,5779,4,3952
190812,129092,4835,1,4466
190813,30681,2186,2,1036
190814,143032,6514,2,1710
190815,299311,494,4,3201
190816,292323,7290,1,859
190817,178002,5550,2,4192
190818,294769,8707,1,4720
190819,54126,4095,4,3342
190820,138356,4062,4,2609
190821,234347,2044,1,1458
190822,266507,8673,3,3054
190823,273524,6091,3,2932
190824,259600,2687,2,2110
190825,203703,6220,2,4374
190826,187739,9906,2,1541
190827,138180,2358,1,1193
190828,210283,6650,2,290
190829,17518,6443,4,972
190830,271161,1727,4,1195
190831,28320,4689,3,3724
190832,288487,5832,4,4875
190833,84392,8521,4,3434
190834,287891,951,2,822
190835,269957,1548,3,2995
190836,178722,3271,2,206
190837,207791,5999,1,458
190838,26170,8613,4,3314
190839,105894,460,1,4471
190840,273911,9121,1,1414
190841,114857,8269,4,969
190842,95995,2606,1,1081
190843,99666,9643,2,1593
190844,99227,6749,1,900
190845,274993,6005,3,4182
190846,62912,8546,4,3913
190847,98399,4159,1,4333
190848,270557,4436,4,3868
190849,236600,5137,2,2935
190850,223501,705,3,251
190851,27304,1596,1,4702
190852,125144,899,2,938
190853,289847,9057,4,279
190854,105402,5863,3,512
190855,54001,5834,2,4395
190856,86640,8165,2,3462
190857,143838,2814,3,3582
190858,162268,4094,4,4038
190859,60088,2170,2,4692
190860,275522,9359,3,4588
190861,192630,3070,3,2437
190862,251301,7111,1,893
190863,71205,7644,4,3400
190864,289032,4416,3,215
190865,290585,3334,2,1354
190866,158115,8704,2,4489
190867,272119,9000,4,232
190868,125950,3730,3,856
190869,248451,8475,3,3102
190870,225826,1778,2,3553
190871,54569,6670,3,3956
190872,37225,6982,3,4259
190873,120039,2948,4,4165
190874,188081,4904,1,2844
190875,15329,5796,4,2717
190876,227198,7189,3,681
190877,239118,4620,1,2875
190878,295526,884,2,2695
190879,157705,4342,2,283
190880,87807,9454,1,4492
190881,47552,7685,4,1849
190882,49028,3532,2,2554
190883,132169,6089,4,468
190884,71213,4094,3,4270
190885,72682,2719,2,4041
190886,160776,153,4,842
190887,207805,1016,1,2894
190888,67131,1865,3,2855
190889,17972,904,2,882
190890,52382,4631,3,2209
190891,294780,715,1,139
190892,227603,511,3,1585
190893,24666,9679,4,3183
190894,160019,6991,1,3441
190895,104967,4818,4,1375
190896,272606,7652,4,1647
190897,286318,2388,3,3885
190898,161295,7993,1,4389
190899,56335,6713,3,4717
190900,968,5581,3,3674
190901,275714,1909,1,2121
190902,64188,867,1,4286
190903,4923,1222,2,4585
190904,90894,329,2,638
190905,288520,994,3,4122
190906,258951,3169,2,474
190907,24442,5506,3,4957
190908,204611,7125,4,1009
190909,264944,1705,2,4937
190910,188859,4505,4,4351
190911,73078,1495,2,2944
190912,104199,7518,1,4843
190913,156134,1544,3,1604
190914,122747,9304,3,3500
190915,235073,3283,1,2993
190916,16762,8454,1,2571
190917,255732,5464,3,4371
190918,9378,8683,1,497
190919,201020,9974,3,4753
190920,155098,5919,3,368
190921,102540,5591,2,1542
190922,287536,2913,3,2559
190923,173758,3336,2,142
190924,110411,4387,1,4307
190925,74481,2455,2,4648
190926,98530,1967,2,412
190927,58750,9831,2,2291
190928,21124,2258,2,1143
190929,113866,701,1,2872
190930,185240,4017,4,3078
190931,139571,9931,2,1548
190932,77075,3339,4,2793
190933,283451,7675,3,1085
190934,58704,4455,1,4065
190935,109362,4634,3,3001
190936,236119,953,3,1821
190937,212733,3937,4,243
190938,231569,6264,2,3539
190939,118075,6625,2,4620
190940,268099,921,2,2130
190941,54576,2966,3,883
190942,178620,8628,2,609
190943,220220,8866,2,923
190944,249774,9688,1,2935
190945,51845,6038,3,1912
190946,83513,440,1,525
190947,266613,4710,3,289
190948,283981,3751,1,1627
190949,234055,75,4,987
190950,273825,9618,3,1825
190951,218408,6571,1,2168
190952,167973,8278,4,4543
190953,234046,5676,3,526
190954,144167,3991,4,2476
190955,103877,3237,2,3019
190956,188098,4123,3,300
190957,250636,9987,3,2821
190958,280104,2174,2,781
190959,64139,4570,1,1914
190960,146782,61,1,1039
190961,200200,4326,2,2652
190962,60148,5344,2,3207
190963,89556,6484,4,1837
190964,106553,1165,1,689
190965,251341,5012,2,4648
190966,237101,1473,2,334
190967,156766,629,1,3779
190968,191269,5143,3,518
190969,83281,8423,4,2151
190970,163196,2870,3,2722
190971,19047,7972,2,4822
190972,48261,8196,4,2157
190973,48280,2330,1,2159
190974,7010,92,4,2251
190975,48375,1123,1,379
190976,50911,2450,1,2964
190977,154693,4401,4,4671
190978,190311,8680,2,3882
190979,266675,6933,4,4267
190980,223277,89,1,3640
190981,147611,6232,4,4870
190982,37748,8523,2,1558
190983,182958,2336,4,2113
190984,118406,7758,4,3218
190985,231674,6664,4,2288
190986,22275,9020,2,2480
190987,255861,2420,1,2756
190988,197326,4186,3,2863
190989,99557,5634,2,4104
190990,54879,7619,2,4762
190991,239653,7410,4,3894
190992,82112,9487,1,2781
190993,256963,8919,4,3035
190994,19930,7264,4,1090
190995,187103,8096,4,4867
190996,121559,831,3,3318
190997,235465,1667,3,1226
190998,226498,8064,1,2430
190999,267559,840,1,1198
191000,110783,842,1,326
191001,49037,930,2,4597
191002,103337,9880,3,1072
191003,237287,2816,3,1355
191004,260826,7426,2,3457
191005,255689,5690,3,1258
191006,188677,8269,1,907
191007,257113,3989,1,3578
191008,27352,3013,3,3929
191009,28176,8488,3,2902
191010,227002,7442,4,2360
191011,223022,3746,4,2103
191012,140460,3787,1,2310
191013,287421,6745,1,2866
191014,135880,5366,4,4656
191015,200908,345,4,476
191016,199605,6774,1,2366
191017,142892,6130,4,3702
191018,66701,4084,2,4102
191019,156177,7996,4,2469
191020,79680,3539,2,2872
191021,82265,1138,4,4510
191022,165050,5325,4,2984
191023,19104,7414,4,2792
191024,1101,3094,4,4388
191025,269414,3349,3,1245
191026,37344,3221,4,1028
191027,134856,4320,3,365
191028,17941,7736,3,4848
191029,285837,1428,4,4031
191030,26090,3247,1,3263
191031,287030,3865,1,313
191032,215327,7654,2,2716
191033,178470,1626,2,1858
191034,148138,3655,3,4634
191035,55417,9474,4,3908
191036,32719,4287,1,2271
191037,230634,6893,1,2594
191038,173711,4214,2,944
191039,49248,6866,3,2889
191040,60501,5873,1,3794
191041,103945,4962,3,2772
191042,14254,6839,4,938
191043,269260,4290,2,2602
191044,191774,5928,3,1452
191045,217145,8366,1,717
191046,165899,7053,4,1623
191047,155408,2444,1,3711
191048,241687,3547,3,1303
191049,24319,9332,3,1577
191050,214122,7027,2,3617
191051,164323,2441,4,650
191052,284227,4477,3,1987
191053,137607,6470,2,1837
191054,229800,7862,1,1647
191055,17622,9501,2,3408
191056,223123,6912,1,504
191057,178761,7854,3,2885
191058,214853,1375,4,4306
191059,277940,9637,4,4006
191060,128840,2309,2,534
191061,297616,3605,2,2015
191062,227933,1840,3,334
191063,135204,8830,4,3690
191064,194823,8910,3,2615
191065,53284,6167,2,2412
191066,59976,9560,1,4865
191067,182371,3241,3,4312
191068,263470,4217,3,4018
191069,8422,4180,3,4050
191070,188565,3572,1,2706
191071,185476,6988,4,1287
191072,15980,2510,2,648
191073,45385,5314,2,1676
191074,68335,583,3,2312
191075,50561,7734,3,690
191076,137419,1813,2,2916
191077,197711,2041,2,4920
191078,132075,3663,4,3668
191079,167126,680,3,232
191080,247447,4274,4,2792
191081,261376,8693,2,2036
191082,23282,4353,3,1378
191083,19307,592,3,2683
191084,101215,497,4,2904
191085,11721,1192,1,1525
191086,19534,4267,1,2390
191087,85337,2200,4,1228
191088,160273,4293,2,2148
191089,168462,6117,3,418
191090,204700,8033,3,4810
191091,283766,8358,3,646
191092,182974,1658,1,3798
191093,18162,8869,4,2884
191094,25312,1552,1,3680
191095,136122,1144,4,1049
191096,156715,3741,3,1743
191097,122636,7983,2,4553
191098,18394,3124,2,1587
191099,241195,1841,2,2160
191100,28031,7019,2,1644
191101,268615,7782,4,921
191102,188734,5811,1,1028
191103,72901,9247,3,4067
191104,95286,5225,3,2721
191105,130119,5372,4,1387
191106,193950,1353,2,1407
191107,102344,3762,4,2072
191108,190538,2188,4,2294
191109,190585,657,3,1546
191110,168134,5978,1,3245
191111,249492,7551,3,3095
191112,295473,597,1,2071
191113,16724,6099,1,601
191114,130178,195,4,1647
191115,243211,1182,4,3988
191116,218304,9713,1,2061
191117,81925,4792,1,1393
191118,133671,493,3,970
191119,5956,5341,3,4625
191120,159975,8848,2,896
191121,257403,9140,3,4068
191122,70643,3560,2,2510
191123,121288,5353,3,4142
191124,149092,7115,1,4352
191125,221901,5097,2,138
191126,160975,9540,1,3572
191127,12632,4175,4,3424
191128,270292,3740,2,4423
191129,225534,3699,2,2841
191130,204556,6126,1,3353
191131,65516,672,3,1474
191132,174291,4835,4,3155
191133,151578,4127,4,3522
191134,105011,4087,1,415
191135,244767,7271,1,1860
191136,272738,9223,3,3246
191137,26648,7944,1,4529
191138,60609,9877,2,4398
191139,147654,2048,4,469
191140,241780,3369,4,3923
191141,130524,7125,2,892
191142,116773,3106,2,2309
191143,206359,1051,3,3996
191144,235547,7111,3,3996
191145,226238,5601,2,4423
191146,128637,1208,4,3907
191147,113926,2321,4,1793
191148,258117,5599,3,2439
191149,184776,3308,4,681
191150,260695,1608,4,3102
191151,216771,9970,1,1445
191152,256463,6054,1,1333
191153,195767,3287,3,4554
191154,255308,5577,1,4808
191155,197193,4200,3,4341
191156,181387,7866,1,4847
191157,179129,3375,3,4345
191158,200985,9184,1,4369
191159,257096,6333,2,3407
191160,35157,5611,2,1246
191161,75514,7476,3,3292
191162,132718,8655,1,961
191163,265321,4729,3,3282
191164,268960,3918,4,2918
191165,20369,107,3,247
191166,55158,6754,2,988
191167,183148,7219,1,950
191168,170380,6716,4,4263
191169,186355,6503,1,4960
191170,227029,9357,3,879
191171,253718,7233,2,1110
191172,195047,7092,1,2642
191173,228391,7255,1,2653
191174,204595,7675,2,4868
191175,104534,5914,2,4443
191176,229528,9888,2,1296
191177,81496,6624,2,1597
191178,188439,5126,3,4649
191179,38579,410,2,1262
191180,285598,6116,2,1395
191181,77350,8892,2,483
191182,266913,1027,3,170
191183,8690,484,2,265
191184,256881,7702,1,1024
191185,216152,5531,4,1748
191186,286710,3332,2,2885
191187,141304,8288,2,4087
191188,223922,9157,1,2039
191189,188876,366,4,1753
191190,293948,540,2,1049
191191,175777,6983,2,1348
191192,50499,9250,4,2113
191193,195814,1107,4,1030
191194,101941,2616,4,1332
191195,213473,5446,4,422
191196,96904,1073,3,4118
191197,251859,3380,1,132
191198,134544,4224,4,279
191199,251549,4575,2,4557
191200,27136,3947,4,4696
191201,266625,8079,4,2976
191202,69997,30,3,3462
191203,26408,4068,1,3249
191204,26561,71,4,1714
191205,176164,4029,2,4745
191206,114816,750,4,2508
191207,42575,8891,4,3085
191208,69040,567,4,4608
191209,148511,352,4,507
191210,191508,1069,3,1657
191211,136147,6143,3,1043
191212,79104,4065,2,2797
191213,69085,2755,3,3630
191214,79693,6355,3,4370
191215,205366,7444,4,4879
191216,80654,7822,2,1698
191217,280684,2946,3,1970
191218,49627,576,3,2598
191219,67664,9514,2,863
191220,270555,9937,2,1756
191221,105117,5159,4,2097
191222,218910,3280,1,4706
191223,68237,9409,3,2490
191224,24305,5066,1,1153
191225,65352,5622,2,4460
191226,161670,2535,1,2731
191227,263069,8974,3,681
191228,130493,8084,2,3344
191229,292646,557,2,3700
191230,152326,5450,1,2633
191231,229522,6988,2,3553
191232,43522,493,1,2132
191233,259407,6473,4,1077
191234,165532,9474,1,2340
191235,284269,667,1,1829
191236,255830,5410,3,2853
191237,229915,9817,2,3767
191238,150407,6500,4,1380
191239,125577,8148,4,2783
191240,266767,7965,3,1767
191241,216987,2377,3,317
191242,182768,3745,2,1798
191243,107035,6228,1,4106
191244,179268,6682,2,4746
191245,280822,2984,1,4364
191246,218434,7739,4,391
191247,284498,5774,3,771
191248,161640,7040,4,315
191249,53948,7020,2,2307
191250,178711,6210,3,4624
191251,91310,5597,2,3486
191252,234966,5577,2,4916
191253,256281,5914,2,4455
191254,43353,7517,3,4490
191255,47112,6080,2,2523
191256,86721,3220,1,3443
191257,161024,8701,3,1579
191258,54622,6038,1,3630
191259,43597,7351,1,1161
191260,158996,8630,1,3484
191261,281476,7682,4,4068
191262,14007,989,1,1071
191263,199564,9147,2,3854
191264,87237,5565,2,4521
191265,147466,7511,4,3854
191266,51853,286,3,3543
191267,153262,6881,1,3792
191268,25656,9482,2,2182
191269,82798,397,1,416
191270,59442,6985,3,1143
191271,294857,4943,3,2836
191272,30420,2584,4,1008
191273,156676,5329,2,1577
191274,222113,5916,1,2881
191275,26582,6249,2,3501
191276,256777,4076,4,2867
191277,51609,131,2,3241
191278,159026,8880,1,2053
191279,51391,7635,1,3293
191280,25188,9784,4,2541
191281,241984,238,1,4444
191282,103047,7991,4,1084
191283,220320,9583,3,3322
191284,38265,6489,4,1964
191285,23179,4115,3,1273
191286,99770,4935,1,4971
191287,221145,7095,1,2826
191288,63900,7367,1,1822
191289,43219,7546,3,515
191290,242174,3989,2,1658
191291,195620,2619,2,842
191292,155587,1906,3,474
191293,67782,1837,2,2222
191294,149611,854,1,4424
191295,253618,4361,3,3892
191296,72942,2743,2,1621
191297,112390,4767,1,1583
191298,90292,5688,2,4812
191299,142936,4341,4,2371
191300,2679,5767,4,1427
191301,171483,2961,2,4059
191302,242930,2222,3,2529
191303,263665,7496,2,1052
191304,77824,1072,1,1309
191305,298030,2220,3,3268
191306,240112,8643,2,4566
191307,36951,701,1,2405
191308,254285,9174,3,959
191309,177222,7868,2,3183
191310,223701,1182,2,4609
191311,100232,1325,1,2510
191312,296755,3616,4,4237
191313,180907,7110,3,4233
191314,298809,3333,3,1694
191315,174078,4466,1,416
191316,236544,6696,4,4780
191317,270628,8038,4,2539
191318,83733,2109,1,240
191319,281860,8055,1,1439
191320,298361,3021,4,2712
191321,121382,7214,2,2494
191322,179517,9321,3,3496
191323,381,8732,2,3074
191324,240787,4015,1,2831
191325,181099,6601,3,1410
191326,100084,3249,4,1104
191327,272414,2748,4,3768
191328,150200,6038,2,775
191329,12673,813,2,3103
191330,176715,9633,3,3116
191331,265945,4312,2,3138
191332,177914,2660,4,4012
191333,252312,1348,3,2392
191334,14930,9984,3,506
191335,46844,610,1,189
191336,292247,5806,4,767
191337,128257,668,1,472
191338,276234,4909,1,522
191339,23799,3044,2,4676
191340,48261,9362,4,1185
191341,60499,2232,4,2845
191342,117300,9101,2,3751
191343,125708,728,4,1965
191344,1337,3709,4,1919
191345,103901,9693,1,1712
191346,195982,4625,2,2708
191347,195396,8826,3,4312
191348,86649,1676,2,163
191349,272152,7026,3,1634
191350,194815,8293,1,4747
191351,982,6755,3,2627
191352,149087,9375,3,2315
191353,34904,9039,2,4211
191354,75071,2912,2,3918
191355,12618,7016,4,393
191356,169873,7088,4,360
191357,280437,3077,2,4082
191358,11165,3806,1,1329
191359,118596,2748,2,2552
191360,205523,2713,1,3271
191361,12105,3299,4,4313
191362,121883,1339,2,440
191363,282562,7149,1,4560
191364,109733,1550,4,3752
191365,55262,7668,4,1015
191366,172553,8234,3,3744
191367,120237,1540,3,4525
191368,147134,7143,4,3051
191369,100550,4256,1,4933
191370,260368,2883,1,2799
191371,194720,7446,4,3030
191372,49085,8648,1,4967
191373,165788,8283,1,2278
191374,256874,4130,4,4640
191375,141199,2591,1,755
191376,233829,7967,2,1854
191377,4823,3457,2,3640
191378,171635,6857,3,421
191379,141536,676,3,122
191380,183813,2346,4,3887
191381,159670,5565,3,1493
191382,156634,7590,3,4136
191383,155871,7356,2,3965
191384,180097,1011,1,912
191385,197136,5423,4,3615
191386,265330,4400,4,1344
191387,219503,963,2,2648
191388,18990,9714,1,2297
191389,143509,2161,3,4760
191390,45034,8418,1,4812
191391,196473,2698,1,2561
191392,83291,5084,2,1917
191393,95490,3214,2,1672
191394,170713,3246,3,2633
191395,2232,6620,1,3281
191396,160215,3105,4,3318
191397,281684,5331,4,2061
191398,1713,7101,2,967
191399,82520,3784,1,685
191400,98111,8163,1,1521
191401,213745,798,3,4093
191402,108341,7245,1,756
191403,115821,5039,2,1891
191404,19417,7217,2,2997
191405,55329,625,2,1229
191406,90989,4291,2,2306
191407,55554,4088,1,2488
191408,81344,7704,2,927
191409,108009,4967,3,1783
191410,39114,4928,4,2599
191411,12414,7356,4,2524
191412,200532,9147,4,435
191413,64532,9713,3,4193
191414,21160,67,3,3661
191415,268276,9557,2,745
191416,98435,1993,1,3801
191417,87868,82,3,4766
191418,74493,694,4,1854
191419,151575,324,2,739
191420,293200,4187,1,2688
191421,53483,5577,2,4442
191422,110368,901,4,370
191423,282461,1863,2,2083
191424,109902,1246,3,1190
191425,241124,6003,3,3169
191426,147385,8648,4,2113
191427,251737,4473,1,2209
191428,17543,5712,3,4263
191429,89970,935,3,4906
191430,202969,4584,3,2313
191431,255508,3474,4,2441
191432,207891,3775,4,3471
191433,203891,7281,3,4365
191434,135420,834,2,1905
191435,238460,7503,3,4610
191436,131614,6310,3,3353
191437,201910,5813,1,4380
191438,88335,4965,3,1440
191439,225717,741,1,2982
191440,205853,4660,1,3445
191441,158336,7772,4,2032
191442,298915,9081,4,512
191443,295661,4389,4,1902
191444,141360,6862,2,4420
191445,273193,764,3,4423
191446,175146,9223,2,549
191447,18712,4762,2,3236
191448,139485,6409,1,2783
191449,266404,1049,1,2804
191450,109840,2486,1,4214
191451,203405,8478,1,3856
191452,108381,9172,1,1636
191453,206650,5627,1,3422
191454,28345,7880,3,693
191455,38691,4999,3,1992
191456,3493,3807,4,4012
191457,73233,2766,3,1320
191458,296035,4118,2,1066
191459,100276,7841,2,930
191460,48684,1001,2,2291
191461,272487,3969,2,4307
191462,82718,9112,2,517
191463,33915,5178,1,4161
191464,61926,1624,3,2985
191465,112104,4840,3,4256
191466,241038,9634,2,4681
191467,212333,7252,4,3162
191468,219194,8005,4,2576
191469,219525,8997,2,1348
191470,18716,1776,2,4743
191471,52173,7173,4,1660
191472,13849,3726,1,2793
191473,264238,5013,3,1905
191474,154129,6244,4,3135
191475,251928,3105,1,230
191476,186294,6957,4,2531
191477,251546,8126,4,748
191478,147662,3879,4,534
191479,165381,934,2,2991
191480,94583,5506,1,4129
191481,144547,7989,4,3173
191482,36550,7172,1,3215
191483,136465,6476,3,4089
191484,286505,4507,3,3050
191485,271389,8892,4,4646
191486,276010,3041,1,2982
191487,263394,5225,3,971
191488,106749,8248,4,2748
191489,212422,1902,3,3898
191490,191054,3253,4,425
191491,108976,9666,4,1700
191492,256583,1410,2,2506
191493,170650,1493,2,2436
191494,217837,8459,1,4310
191495,121874,9906,2,207
191496,284458,4770,4,2414
191497,159249,5291,2,4844
191498,255689,8846,2,1043
191499,19791,4162,3,589
191500,151340,9728,3,1563
191501,56088,5861,3,3635
191502,203405,7134,4,229
191503,107298,1024,3,3685
191504,239098,371,1,1989
191505,22500,4889,4,1498
191506,87466,8167,1,4302
191507,292394,6838,1,1808
191508,148806,1673,3,1124
191509,289838,4363,1,1108
191510,175667,6155,4,3884
191511,238434,8667,2,4262
191512,292038,7366,2,2621
191513,297381,5385,1,1230
191514,256824,9380,2,4703
191515,282926,6986,3,1788
191516,103098,1772,1,3196
191517,276077,7835,4,4600
191518,43829,3711,1,2451
191519,242165,2247,3,222
191520,215084,997,3,2385
191521,51335,2157,4,3627
191522,172425,554,1,3210
191523,65715,5853,2,3713
191524,77475,4205,1,1067
191525,243160,174,3,3377
191526,150585,1058,3,1733
191527,82229,4350,3,4905
191528,181997,2048,3,3411
191529,69858,673,3,4128
191530,190146,3184,2,452
191531,178844,198,2,1182
191532,36034,5775,1,3428
191533,74330,8808,4,1991
191534,56728,8929,4,1744
191535,202160,5,2,1198
191536,260330,8122,4,3775
191537,167402,8164,2,4594
191538,102253,5721,3,965
191539,191713,9826,2,821
191540,269990,5732,1,4559
191541,121172,2707,3,4060
191542,195018,787,1,4360
191543,37484,7431,1,3831
191544,20414,9366,4,2463
191545,266051,5348,2,746
191546,265188,7899,2,2320
191547,27390,4679,1,3454
191548,115633,7477,4,4444
191549,42425,5932,2,1560
191550,149659,311,3,3238
191551,133065,1042,3,3371
191552,65322,2965,3,1053
191553,173703,7909,3,3809
191554,81179,492,4,3644
191555,63433,8141,3,4703
191556,193268,9006,3,1246
191557,208697,3229,4,164
191558,160334,1746,1,4449
191559,296503,4979,4,3666
191560,41386,2446,3,2545
191561,297895,7668,2,3340
191562,70806,7180,3,1872
191563,76654,1488,1,1454
191564,112600,8429,4,4182
191565,236898,1819,1,1486
191566,67379,3232,1,1985
191567,30068,9441,4,4774
191568,88306,4328,1,3835
191569,93341,4863,1,1576
191570,21353,7590,3,738
191571,243481,4086,2,498
191572,124076,7381,2,465
191573,243518,522,3,2915
191574,83633,1890,3,2447
191575,177565,7471,1,401
191576,152855,5371,4,3364
191577,68606,5089,3,4917
191578,163478,3679,2,2319
191579,189953,9782,3,450
191580,259026,4193,1,2459
191581,62459,4195,3,277
191582,3649,4729,3,957
191583,260087,7057,4,4915
191584,218940,4708,4,4373
191585,61304,7076,4,3810
191586,276743,7486,3,243
191587,267216,1036,3,2230
191588,135649,5161,2,525
191589,71084,2306,1,4983
191590,252102,6625,1,2525
191591,84502,7784,4,4109
191592,276323,1822,3,4604
191593,263487,7880,4,3617
191594,229706,7869,2,4033
191595,85713,6681,2,3039
191596,294672,1783,1,2204
191597,282943,7333,3,4757
191598,63501,1045,4,4900
191599,205941,2129,2,192
191600,297183,6453,2,3869
191601,95458,764,4,1367
191602,38443,4908,1,278
191603,108056,2041,2,984
191604,155563,6403,3,1719
191605,125817,9157,1,4822
191606,281672,6941,1,3747
191607,88956,4551,1,4124
191608,141591,7814,3,2353
191609,186986,9343,4,3149
191610,3502,7493,3,2251
191611,240768,5256,2,3955
191612,113977,3674,4,1427
191613,230500,1135,2,3169
191614,87361,4320,1,2269
191615,77709,6108,4,1867
191616,204947,7298,3,3206
191617,178357,4432,1,4337
191618,2857,431,4,1650
191619,135038,52,1,1347
191620,135114,5314,3,4970
191621,142825,538,1,4507
191622,236202,2087,3,4261
191623,142901,2723,4,1252
191624,270579,8415,1,552
191625,20520,8695,3,1231
191626,255446,8205,2,2229
191627,295041,3688,3,1424
191628,24103,9046,3,467
191629,191693,122,3,4980
191630,89449,4978,3,2257
191631,143667,5521,2,1417
191632,104805,184,1,2940
191633,139028,3786,1,1530
191634,99255,6400,3,573
